tourney_name,surface,tourney_level,tourney_date,year,winner_name,winner_hand,winner_ht,winner_ioc,winner_age,winner_age_category,winner_rank,winner_rank_points,loser_name,loser_hand,loser_ht,loser_ioc,loser_age,loser_age_category,loser_rank,loser_rank_points,score,best_of,w_ace,w_bpSaved,w_bpFaced,l_ace,l_bpSaved,l_bpFaced
Davis Cup G2 R1: EGY vs BLR,Clay,D,2016-03-04,2016,Ilya Ivashka,R,186,BLR,22,joven,367,122,Mohamed Safwat,R,183,EGY,25,joven,273,187,5-7 6-0 3-6 7-6(3) 7-5,5,2,11,22,3,7,19
Davis Cup G2 R1: EGY vs BLR,Clay,D,2016-03-04,2016,Egor Gerasimov,R,186,BLR,23,joven,173,321,Mohamed Safwat,R,183,EGY,25,joven,273,187,6-7(2) 7-5 7-5 6-4,5,7,8,14,6,10,19
Davis Cup G2 R2: FIN vs DEN,Carpet,D,2016-07-15,2016,Jarkko Nieminen,L,185,FIN,34,viejo,623,43,Mikael Torpegaard,R,186,DEN,22,joven,880,17,7-6(1) 7-5 6-2,3,1,6,7,5,9,13
Davis Cup G2 R2: FIN vs DEN,Carpet,D,2016-07-15,2016,Frederik Nielsen,R,190,DEN,32,adulto,387,113,Harri Heliovaara,R,186,FIN,27,adulto,829,20,6-4 6-3 7-6(5),5,11,4,8,2,1,8
Davis Cup G2 R2: FIN vs DEN,Carpet,D,2016-07-15,2016,Jarkko Nieminen,L,185,FIN,34,viejo,623,43,Frederik Nielsen,R,190,DEN,32,adulto,387,113,6-3 3-6 6-1 7-6(3),5,5,7,9,4,4,8
Davis Cup G2 R2: FIN vs DEN,Carpet,D,2016-07-15,2016,Mikael Torpegaard,R,186,DEN,22,joven,880,17,Harri Heliovaara,R,186,FIN,27,adulto,829,20,4-6 3-6 7-6(2) 6-1 7-5,5,20,1,6,7,7,14
Davis Cup G2 R1: GEO vs DEN,Carpet,D,2016-03-04,2016,Christian Sigsgaard,U,186,DEN,18,muy joven,42,1009,Nikoloz Basilashvili,R,186,RUS,24,joven,118,501,6-7(4) 6-1 6-4 6-4,5,5,6,11,1,4,14
Davis Cup G2 R1: GEO vs DEN,Carpet,D,2016-03-04,2016,Frederik Nielsen,R,190,DEN,32,adulto,374,118,George Tsivadze,U,186,GEO,23,joven,854,21,7-6(3) 6-0 6-1,3,3,5,7,1,4,12
Davis Cup G2 R1: GEO vs DEN,Carpet,D,2016-03-04,2016,Benjamin Hannestad,R,186,DEN,19,muy joven,1452,3,Giorgi Javakhishvili,R,186,GEO,20,joven,1105,9,6-1 3-0 RET,3,1,0,0,0,5,9
Davis Cup G2 R1: GEO vs DEN,Carpet,D,2016-03-04,2016,Christian Sigsgaard,U,186,DEN,18,muy joven,42,1009,Irakli Metreveli,U,186,GEO,17,muy joven,2085,1,6-1 6-1,3,1,3,4,0,4,10
Davis Cup G2 R2: LAT vs BLR,Hard,D,2016-07-15,2016,Ilya Ivashka,R,186,BLR,22,joven,242,218,Martins Podzus,R,186,LAT,22,joven,769,26,6-4 6-2 7-5,5,3,2,3,7,7,12
Davis Cup G2 R2: LAT vs BLR,Hard,D,2016-07-15,2016,Yaraslau Shyla,R,186,BLR,23,joven,741,29,Mikelis Libietis,U,186,LAT,24,joven,475,81,6-2 6-1 6-3,5,3,0,0,2,10,16
Davis Cup G2 R2: LAT vs BLR,Hard,D,2016-07-15,2016,Ilya Ivashka,R,186,BLR,22,joven,242,218,Janis Podzus,L,186,LAT,22,joven,1211,6,6-2 7-5 6-0,5,7,3,3,9,6,12
Davis Cup G2 R2: LAT vs BLR,Hard,D,2016-07-15,2016,Yaraslau Shyla,R,186,BLR,23,joven,741,29,Rudolfs Mednis,U,186,LAT,18,muy joven,65,758,7-6(6) 6-3,3,5,3,4,8,5,7
Davis Cup G2 R3: LTU vs BIH,Hard,D,2016-09-16,2016,Damir Dzumhur,R,172,BIH,24,joven,73,704,Lukas Mugevicius,R,186,LTU,21,joven,513,69,6-2 6-2 6-3,3,3,4,5,3,3,10
Davis Cup G2 R3: LTU vs BIH,Hard,D,2016-09-16,2016,Mirza Basic,R,186,BIH,25,joven,154,372,Laurynas Grigelis,R,183,LTU,25,joven,454,85,7-6(5) 7-6(0) 3-6 6-3,5,8,4,6,9,7,9
Davis Cup G2 R3: LTU vs BIH,Hard,D,2016-09-16,2016,Tomislav Brkic,R,186,BIH,26,joven,381,115,Tadas Babelis,U,186,LTU,19,muy joven,1356,4,6-4 3-6 6-2,3,9,1,2,4,12,15
Davis Cup G2 R3: LTU vs BIH,Hard,D,2016-09-16,2016,Nerman Fatic,U,186,BIH,21,joven,612,47,Tomas Vaise,U,186,LTU,18,muy joven,65,758,7-5 7-5,3,8,2,4,1,7,11
Davis Cup G2 R1: LTU vs NOR,Hard,D,2016-03-04,2016,Viktor Durasovic,U,186,NOR,18,muy joven,460,87,Laurynas Grigelis,R,183,LTU,24,joven,335,139,7-5 3-6 6-4 4-6 7-6(2),5,10,13,16,19,7,10
Davis Cup G2 R1: LTU vs NOR,Hard,D,2016-03-04,2016,Ricardas Berankis,R,175,LTU,25,joven,86,631,Casper Ruud,R,186,NOR,17,muy joven,779,27,6-2 6-1 6-4,5,7,3,4,5,3,9
Davis Cup G2 R1: LTU vs NOR,Hard,D,2016-03-04,2016,Ricardas Berankis,R,175,LTU,25,joven,86,631,Viktor Durasovic,U,186,NOR,18,muy joven,460,87,6-2 6-1 6-0,5,4,2,2,4,2,9
Davis Cup G2 R1: LTU vs NOR,Hard,D,2016-03-04,2016,Casper Ruud,R,186,NOR,17,muy joven,779,27,Lukas Mugevicius,R,186,LTU,21,joven,742,32,6-3 6-3,3,5,0,1,3,2,6
Davis Cup G2 R2: LTU vs RSA,Clay,D,2016-07-15,2016,Laurynas Grigelis,R,183,LTU,24,joven,423,95,Tucker Vorster,U,186,RSA,27,adulto,410,100,6-7(1) 6-3 6-3 6-2,5,11,5,5,5,4,7
Davis Cup G2 R2: LTU vs RSA,Clay,D,2016-07-15,2016,Lukas Mugevicius,R,186,LTU,21,joven,744,29,Lloyd George Muirhead Harris,R,186,RSA,19,muy joven,323,143,3-6 7-6(5) 6-0 6-4,5,4,5,11,2,5,14
Davis Cup G2 R2: LTU vs RSA,Clay,D,2016-07-15,2016,Laurynas Grigelis,R,183,LTU,24,joven,423,95,Lloyd George Muirhead Harris,R,186,RSA,19,muy joven,323,143,6-1 6-1 6-3,5,4,2,2,2,9,16
Davis Cup G2 R2: LTU vs RSA,Clay,D,2016-07-15,2016,Tucker Vorster,U,186,RSA,27,adulto,410,100,Tadas Babelis,U,186,LTU,19,muy joven,1352,4,6-3 6-2,3,3,0,0,3,4,7
Davis Cup G2 R1: MON vs LAT,Hard,D,2016-03-04,2016,Martins Podzus,R,186,LAT,21,joven,637,48,Romain Arneodo,R,186,FRA,23,joven,680,40,7-6(5) 6-4 7-6(6),5,12,1,1,4,4,5
Davis Cup G2 R1: MON vs LAT,Hard,D,2016-03-04,2016,Mikelis Libietis,U,186,LAT,23,joven,571,57,Benjamin Balleret,R,185,MON,33,viejo,735,32,3-6 6-4 3-6 6-3 6-4,5,25,13,19,5,14,20
Davis Cup G2 R1: MON vs LAT,Hard,D,2016-03-04,2016,Lucas Catarina,R,186,MON,19,muy joven,793,27,Rudolfs Mednis,U,186,LAT,18,muy joven,65,758,5-2 RET,3,1,0,0,2,1,2
Davis Cup G2 R1: MON vs LAT,Hard,D,2016-03-04,2016,Benjamin Balleret,R,185,MON,33,viejo,735,32,Martins Podzus,R,186,LAT,21,joven,637,48,Walkover,3,7,3,5,5,4,8
Davis Cup G2 R1: RSA vs LUX,Hard,D,2016-03-04,2016,Tucker Vorster,U,186,RSA,27,adulto,296,164,Alex Knaff,R,186,LUX,18,muy joven,65,758,6-1 6-4 6-4,5,2,3,3,2,7,11
Davis Cup G2 R1: RSA vs LUX,Hard,D,2016-03-04,2016,Lloyd George Muirhead Harris,R,186,RSA,19,muy joven,311,154,Ugo Nastasi,R,186,LUX,22,joven,760,29,6-1 6-4 6-4,5,6,7,9,0,5,11
Davis Cup G2 R1: RSA vs LUX,Hard,D,2016-03-04,2016,Tucker Vorster,U,186,RSA,27,adulto,296,164,Tom Diederich,L,186,LUX,23,joven,65,758,6-3 6-4,3,5,4,4,6,6,8
Davis Cup G2 R1: RSA vs LUX,Hard,D,2016-03-04,2016,Lloyd George Muirhead Harris,R,186,RSA,19,muy joven,311,154,Alex Knaff,R,186,LUX,18,muy joven,65,758,6-2 6-1,3,8,5,5,1,3,8
Davis Cup G2 R2: TUR vs BIH,Clay,D,2016-07-15,2016,Damir Dzumhur,R,172,BIH,24,joven,80,695,Cem Ilkel,R,186,TUR,20,joven,384,114,7-5 6-1 4-6 6-1,5,3,4,7,1,10,18
Davis Cup G2 R2: TUR vs BIH,Clay,D,2016-07-15,2016,Marsel Ilhan,R,190,TUR,29,adulto,210,255,Mirza Basic,R,186,BIH,24,joven,135,418,7-6(9) 5-7 2-6 6-3 7-5,5,9,8,14,5,10,15
Davis Cup G2 R2: TUR vs BIH,Clay,D,2016-07-15,2016,Damir Dzumhur,R,172,BIH,24,joven,80,695,Marsel Ilhan,R,190,TUR,29,adulto,210,255,6-3 6-0 7-6(5),5,0,5,9,1,9,17
Davis Cup G2 R1: ZIM vs FIN,Hard,D,2016-03-04,2016,Jarkko Nieminen,L,185,FIN,34,viejo,271,188,Courtney John Lock,R,186,ZIM,19,muy joven,2147,1,6-0 6-0 6-0,5,5,3,3,0,4,13
Davis Cup G2 R1: ZIM vs FIN,Hard,D,2016-03-04,2016,Harri Heliovaara,R,186,FIN,26,joven,859,20,Takanyi Garanganga,R,186,ZIM,25,joven,541,62,3-6 6-3 4-6 6-4 6-4,5,14,9,16,8,9,17
Davis Cup G2 R1: ZIM vs FIN,Hard,D,2016-03-04,2016,Takanyi Garanganga,R,186,ZIM,25,joven,541,62,Eero Vasa,U,186,FIN,27,adulto,1301,5,7-6(5) 7-5,3,12,2,4,5,6,9
Davis Cup G2 R1: ZIM vs FIN,Hard,D,2016-03-04,2016,Harri Heliovaara,R,186,FIN,26,joven,859,20,Courtney John Lock,R,186,ZIM,19,muy joven,2147,1,6-1 6-0,3,8,1,1,0,2,7
Davis Cup WG F: ARG vs CRO,Hard,D,2016-11-25,2016,Marin Cilic,R,198,CRO,28,adulto,6,3650,Federico Delbonis,L,190,ARG,26,joven,41,1040,6-3 7-5 3-6 1-6 6-2,5,17,4,9,4,11,16
Davis Cup WG F: ARG vs CRO,Hard,D,2016-11-25,2016,Juan Martin Del Potro,R,198,ARG,28,adulto,38,1110,Ivo Karlovic,R,208,CRO,37,viejo,20,1795,6-4 6-7(6) 6-3 7-5,5,15,0,0,35,4,7
Davis Cup WG F: ARG vs CRO,Hard,D,2016-11-25,2016,Juan Martin Del Potro,R,198,ARG,28,adulto,38,1110,Marin Cilic,R,198,CRO,28,adulto,6,3650,6-7(4) 2-6 7-5 6-4 6-3,5,16,2,6,34,16,21
Davis Cup WG F: ARG vs CRO,Hard,D,2016-11-25,2016,Federico Delbonis,L,190,ARG,26,joven,41,1040,Ivo Karlovic,R,208,CRO,37,viejo,20,1795,6-3 6-4 6-2,3,5,2,2,14,5,9
Davis Cup WG R1: ARG vs POL,Hard,D,2016-03-04,2016,Guido Pella,L,186,ARG,25,joven,42,1018,Michal Przysiezny,R,185,POL,32,adulto,318,150,6-1 6-4 7-6(5),3,15,1,1,7,6,9
Davis Cup WG R1: ARG vs POL,Hard,D,2016-03-04,2016,Leonardo Mayer,R,188,ARG,28,adulto,41,1045,Hubert Hurkacz,R,186,POL,19,muy joven,602,51,6-2 7-6(3) 6-2,3,14,2,2,15,8,12
Davis Cup WG R1: ARG vs POL,Hard,D,2016-03-04,2016,Leonardo Mayer,R,188,ARG,28,adulto,41,1045,Michal Przysiezny,R,185,POL,32,adulto,318,150,6-7(4) 7-6(4) 6-2 6-3,5,26,2,2,11,4,7
Davis Cup WG R1: ARG vs POL,Hard,D,2016-03-04,2016,Hubert Hurkacz,R,186,POL,19,muy joven,602,51,Renzo Olivo,R,186,ARG,23,joven,167,336,4-6 7-6(6) 6-4,3,14,13,15,7,5,7
Davis Cup WG R1: CAN vs FRA,Clay,D,2016-03-04,2016,Gael Monfils,R,193,FRA,29,adulto,17,1950,Frank Dancevic,R,185,CAN,31,adulto,245,216,6-3 6-1 6-3,5,5,1,1,2,4,10
Davis Cup WG R1: CAN vs FRA,Clay,D,2016-03-04,2016,Gilles Simon,R,183,FRA,31,adulto,19,1895,Vasek Pospisil,R,193,CAN,25,joven,44,995,7-5 6-3 6-3,5,2,11,13,2,9,15
Davis Cup WG R1: CAN vs FRA,Clay,D,2016-03-04,2016,Richard Gasquet,R,185,FRA,29,adulto,10,2715,Philip Bester,R,188,CAN,27,adulto,274,187,6-1 7-6(4),3,6,0,0,3,6,8
Davis Cup WG R1: CAN vs FRA,Clay,D,2016-03-04,2016,Jo Wilfried Tsonga,R,188,FRA,30,adulto,9,2950,Frank Dancevic,R,185,CAN,31,adulto,245,216,6-7(7) RET,3,4,0,0,2,3,3
Davis Cup WG R1: CRO vs BEL,Clay,D,2016-03-04,2016,Marin Cilic,R,198,CRO,27,adulto,12,2555,Kimmer Coppejans,R,186,BEL,22,joven,122,478,7-5 6-3 7-5,3,16,4,7,0,5,12
Davis Cup WG R1: CRO vs BEL,Clay,D,2016-03-04,2016,David Goffin,R,163,BEL,25,joven,16,1970,Borna Coric,R,186,CRO,19,muy joven,47,921,6-3 6-2 2-6 3-6 6-3,5,15,5,10,14,11,17
Davis Cup WG R1: CRO vs BEL,Clay,D,2016-03-04,2016,David Goffin,R,163,BEL,25,joven,16,1970,Marin Cilic,R,198,CRO,27,adulto,12,2555,6-4 6-4 3-6 7-5,5,6,4,7,14,15,20
Davis Cup WG R1: CRO vs BEL,Clay,D,2016-03-04,2016,Borna Coric,R,186,CRO,19,muy joven,47,921,Kimmer Coppejans,R,186,BEL,22,joven,122,478,7-6(5) 6-2 6-2,3,7,0,0,2,1,5
Davis Cup WG SF: FRA vs CRO,Hard,D,2016-09-16,2016,Richard Gasquet,R,185,FRA,30,adulto,17,1880,Borna Coric,R,186,CRO,19,muy joven,42,1025,6-2 7-6(5) 6-1,3,8,1,3,3,6,13
Davis Cup WG SF: FRA vs CRO,Hard,D,2016-09-16,2016,Marin Cilic,R,198,CRO,27,adulto,11,2885,Lucas Pouille,R,186,FRA,22,joven,18,1831,6-1 7-6(4) 2-6 6-2,5,11,5,9,6,8,14
Davis Cup WG SF: FRA vs CRO,Hard,D,2016-09-16,2016,Marin Cilic,R,198,CRO,27,adulto,11,2885,Richard Gasquet,R,185,FRA,30,adulto,17,1880,6-3 6-2 7-5,5,14,3,5,2,3,9
Davis Cup WG SF: FRA vs CRO,Hard,D,2016-09-16,2016,Lucas Pouille,R,186,FRA,22,joven,18,1831,Marin Draganja,R,186,CRO,25,joven,65,758,6-4 6-4,3,5,0,1,6,5,8
Davis Cup WG QF: FRA vs CZE,Hard,D,2016-07-15,2016,Lukas Rosol,R,196,CZE,30,adulto,78,705,Jo Wilfried Tsonga,R,188,FRA,31,adulto,10,2995,6-4 3-6 4-6 7-6(8) 6-4,5,11,6,9,17,7,10
Davis Cup WG QF: FRA vs CZE,Hard,D,2016-07-15,2016,Lucas Pouille,R,186,FRA,22,joven,21,1661,Jiri Vesely,L,186,CZE,23,joven,50,915,7-6(2) 6-4 7-5,3,9,3,5,16,10,14
Davis Cup WG QF: FRA vs CZE,Hard,D,2016-07-15,2016,Jo Wilfried Tsonga,R,188,FRA,31,adulto,10,2995,Jiri Vesely,L,186,CZE,23,joven,50,915,4-6 7-6(3) 6-4 7-5,5,8,3,4,5,8,10
Davis Cup WG SF: GBR vs ARG,Hard,D,2016-09-16,2016,Juan Martin Del Potro,R,198,ARG,27,adulto,64,770,Andy Murray,R,190,GBR,29,adulto,2,9485,6-4 5-7 6-7(5) 6-3 6-4,5,19,6,10,35,14,20
Davis Cup WG SF: GBR vs ARG,Hard,D,2016-09-16,2016,Guido Pella,L,186,ARG,26,joven,49,908,Kyle Edmund,R,186,GBR,21,joven,55,843,6-7(5) 6-4 6-3 6-2,5,11,4,6,7,12,18
Davis Cup WG SF: GBR vs ARG,Hard,D,2016-09-16,2016,Andy Murray,R,190,GBR,29,adulto,2,9485,Guido Pella,L,186,ARG,26,joven,49,908,6-3 6-2 6-3,5,8,0,0,3,11,16
Davis Cup WG SF: GBR vs ARG,Hard,D,2016-09-16,2016,Leonardo Mayer,R,188,ARG,29,adulto,114,540,Daniel Evans,R,175,GBR,26,joven,53,850,4-6 6-3 6-2 6-4,5,15,3,4,3,5,9
Davis Cup WG R1: GBR vs JPN,Hard,D,2016-03-04,2016,Andy Murray,R,190,GBR,28,adulto,2,8765,Taro Daniel,R,186,JPN,23,joven,87,619,6-1 6-3 6-1,5,15,2,2,2,3,9
Davis Cup WG R1: GBR vs JPN,Hard,D,2016-03-04,2016,Kei Nishikori,R,178,JPN,26,joven,6,4030,Daniel Evans,R,175,GBR,25,joven,157,369,6-3 7-5 7-6(3),3,5,9,13,9,12,19
Davis Cup WG R1: GBR vs JPN,Hard,D,2016-03-04,2016,Andy Murray,R,190,GBR,28,adulto,2,8765,Kei Nishikori,R,178,JPN,26,joven,6,4030,7-5 7-6(6) 3-6 4-6 6-3,5,10,7,14,5,12,19
Davis Cup WG QF: GBR vs SRB,Clay,D,2016-07-15,2016,Kyle Edmund,R,186,GBR,21,joven,67,768,Janko Tipsarevic,R,180,SRB,32,adulto,405,103,6-3 6-4 6-0,3,5,3,4,4,3,9
Davis Cup WG QF: GBR vs SRB,Clay,D,2016-07-15,2016,Dusan Lajovic,R,180,SRB,26,joven,81,691,James Ward,R,190,GBR,29,adulto,240,219,6-1 6-3 6-2,5,2,1,1,2,5,11
Davis Cup WG QF: GBR vs SRB,Clay,D,2016-07-15,2016,Kyle Edmund,R,186,GBR,21,joven,67,768,Dusan Lajovic,R,180,SRB,26,joven,81,691,6-3 6-4 7-6(5),3,2,3,4,5,9,12
Davis Cup WG QF: GBR vs SRB,Clay,D,2016-07-15,2016,Janko Tipsarevic,R,180,SRB,32,adulto,405,103,James Ward,R,190,GBR,29,adulto,240,219,6-2 3-6 7-5,3,0,6,8,8,6,10
Davis Cup WG R1: GER vs CZE,Hard,D,2016-03-04,2016,Philipp Kohlschreiber,R,178,GER,32,adulto,30,1330,Lukas Rosol,R,196,CZE,30,adulto,50,897,3-6 6-3 6-4 2-6 6-3,5,13,2,5,12,8,12
Davis Cup WG R1: GER vs CZE,Hard,D,2016-03-04,2016,Tomas Berdych,R,196,CZE,30,adulto,7,3900,Alexander Zverev,R,186,GER,18,muy joven,58,821,7-6(6) 1-6 4-6 7-6(5) 6-4,5,17,10,16,18,6,10
Davis Cup WG R1: GER vs CZE,Hard,D,2016-03-04,2016,Philipp Kohlschreiber,R,178,GER,32,adulto,30,1330,Tomas Berdych,R,196,CZE,30,adulto,7,3900,6-3 7-5 RET,3,5,8,8,2,2,5
Davis Cup WG R1: GER vs CZE,Hard,D,2016-03-04,2016,Lukas Rosol,R,196,CZE,30,adulto,50,897,Alexander Zverev,R,186,GER,18,muy joven,58,821,6-2 6-3 6-1,3,13,3,3,6,6,12
Davis Cup WG QF: ITA vs ARG,Clay,D,2016-07-15,2016,Federico Delbonis,L,190,ARG,25,joven,40,1105,Andreas Seppi,R,190,ITA,32,adulto,52,910,7-6(4) 3-6 6-3 7-6(3),5,7,7,10,6,11,14
Davis Cup WG QF: ITA vs ARG,Clay,D,2016-07-15,2016,Fabio Fognini,R,178,ITA,29,adulto,36,1170,Juan Monaco,R,185,ARG,32,adulto,94,620,6-1 6-1 7-5,5,5,5,7,3,3,11
Davis Cup WG QF: ITA vs ARG,Clay,D,2016-07-15,2016,Federico Delbonis,L,190,ARG,25,joven,40,1105,Fabio Fognini,R,178,ITA,29,adulto,36,1170,6-4 7-5 3-6 7-5,5,4,11,18,2,2,10
Davis Cup WG R1: SRB vs KAZ,Hard,D,2016-03-04,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16580,Aleksandr Nedovyesov,R,186,KAZ,29,adulto,200,263,6-1 6-2 6-3,5,5,1,1,2,9,15
Davis Cup WG R1: SRB vs KAZ,Hard,D,2016-03-04,2016,Mikhail Kukushkin,R,183,KAZ,28,adulto,79,682,Viktor Troicki,R,193,SRB,30,adulto,23,1580,7-5 6-2 6-4,3,2,9,12,7,9,16
Davis Cup WG R1: SRB vs KAZ,Hard,D,2016-03-04,2016,Novak Djokovic,R,188,SRB,28,adulto,1,16580,Mikhail Kukushkin,R,183,KAZ,28,adulto,79,682,6-7(6) 7-6(3) 4-6 6-3 6-2,5,19,3,8,7,9,16
Davis Cup WG R1: SRB vs KAZ,Hard,D,2016-03-04,2016,Viktor Troicki,R,193,SRB,30,adulto,23,1580,Aleksandr Nedovyesov,R,186,KAZ,29,adulto,200,263,6-2 6-3 6-4,5,4,5,6,1,7,12
Davis Cup WG R1: SUI vs ITA,Clay,D,2016-03-04,2016,Paolo Lorenzi,R,183,ITA,34,viejo,54,855,Marco Chiudinelli,R,185,SUI,34,viejo,146,404,7-6(14) 6-3 4-6 5-7 7-5,5,17,10,14,8,7,11
Davis Cup WG R1: SUI vs ITA,Clay,D,2016-03-04,2016,Andreas Seppi,R,190,ITA,32,adulto,40,1050,Henri Laaksonen,R,186,SUI,23,joven,174,321,7-5 7-6(4) 3-6 6-3,5,11,5,8,5,6,10
Davis Cup WG R1: SUI vs ITA,Clay,D,2016-03-04,2016,Marco Cecchinato,R,186,ITA,23,joven,90,608,Adrien Bossel,L,186,SUI,29,adulto,317,151,6-3 7-5,3,6,1,1,8,7,9
Davis Cup WG R1: SUI vs ITA,Clay,D,2016-03-04,2016,Paolo Lorenzi,R,183,ITA,34,viejo,54,855,Antoine Bellier,U,186,SUI,19,muy joven,670,42,6-3 6-2,3,5,1,1,2,2,5
Davis Cup WG R1: USA vs AUS,Grass,D,2016-03-04,2016,John Isner,R,206,USA,30,adulto,11,2585,Samuel Groth,R,186,AUS,28,adulto,77,691,7-6(2) 6-2 6-2,3,20,6,6,16,3,7
Davis Cup WG R1: USA vs AUS,Grass,D,2016-03-04,2016,Bernard Tomic,R,193,AUS,23,joven,20,1885,Jack Sock,R,185,USA,23,joven,24,1570,7-6(2) 6-3 3-6 6-4,5,12,2,4,12,7,10
Davis Cup WG R1: USA vs AUS,Grass,D,2016-03-04,2016,John Isner,R,206,USA,30,adulto,11,2585,Bernard Tomic,R,193,AUS,23,joven,20,1885,6-4 6-4 5-7 7-6(4),5,49,4,5,15,3,5
Davis Cup WG QF: USA vs CRO,Hard,D,2016-07-15,2016,Jack Sock,R,185,USA,23,joven,26,1495,Marin Cilic,R,198,CRO,27,adulto,12,2695,4-6 3-6 6-3 6-4 6-4,5,17,7,13,15,6,13
Davis Cup WG QF: USA vs CRO,Hard,D,2016-07-15,2016,John Isner,R,206,USA,31,adulto,16,2055,Borna Coric,R,186,CRO,19,muy joven,54,900,6-4 6-4 6-3,5,23,8,8,3,4,7
Davis Cup WG QF: USA vs CRO,Hard,D,2016-07-15,2016,Marin Cilic,R,198,CRO,27,adulto,12,2695,John Isner,R,206,USA,31,adulto,16,2055,7-6(9) 6-3 6-4,3,13,1,1,17,4,6
Davis Cup WG QF: USA vs CRO,Hard,D,2016-07-15,2016,Borna Coric,R,186,CRO,19,muy joven,54,900,Jack Sock,R,185,USA,23,joven,26,1495,6-4 3-6 6-3 6-4,5,10,4,7,12,15,20
Davis Cup WG PO: AUS vs SVK,Grass,D,2016-09-16,2016,Nick Kyrgios,R,186,AUS,21,joven,15,2140,Andrej Martin,R,180,SVK,26,joven,127,484,6-3 6-2 6-4,5,6,2,4,4,4,10
Davis Cup WG PO: AUS vs SVK,Grass,D,2016-09-16,2016,Bernard Tomic,R,193,AUS,23,joven,21,1700,Jozef Kovalik,R,186,SVK,23,joven,123,512,7-6(5) 6-4 6-4,5,16,0,2,7,5,9
Davis Cup WG PO: BEL vs BRA,Hard,D,2016-09-16,2016,David Goffin,R,163,BEL,25,joven,14,2485,Thiago Monteiro,L,186,BRA,22,joven,101,608,6-2 6-2 6-0,5,6,3,3,4,4,11
Davis Cup WG PO: BEL vs BRA,Hard,D,2016-09-16,2016,Steve Darcis,R,178,BEL,32,adulto,103,587,Thomaz Bellucci,L,188,BRA,28,adulto,79,680,6-7(5) 6-1 6-3 6-3,5,12,4,6,8,10,17
Davis Cup WG PO: BEL vs BRA,Hard,D,2016-09-16,2016,Joris De Loore,R,186,BEL,23,joven,190,298,Thomaz Bellucci,L,188,BRA,28,adulto,79,680,6-3 6-7(4) 6-2,3,12,1,1,6,3,7
Davis Cup WG PO: CAN vs CHI,Hard,D,2016-09-16,2016,Frank Dancevic,R,185,CAN,31,adulto,236,223,Christian Garin,R,186,CHI,20,joven,260,195,6-3 6-7(5) 6-1 6-4,5,8,4,7,6,4,11
Davis Cup WG PO: CAN vs CHI,Hard,D,2016-09-16,2016,Vasek Pospisil,R,193,CAN,26,joven,120,530,Nicolas Jarry,R,186,CHI,20,joven,423,97,6-1 5-7 7-6(2) 6-3,5,16,0,1,10,8,11
Davis Cup WG PO: CAN vs CHI,Hard,D,2016-09-16,2016,Denis Shapovalov,L,186,CAN,17,muy joven,245,216,Christian Garin,R,186,CHI,20,joven,260,195,7-6(5) 6-4,3,10,5,6,2,3,5
Davis Cup WG PO: CAN vs CHI,Hard,D,2016-09-16,2016,Frank Dancevic,R,185,CAN,31,adulto,236,223,Gonzalo Lama,R,186,CHI,23,joven,177,321,6-4 6-4,3,9,3,4,2,3,6
Davis Cup WG PO: ESP vs IND,Hard,D,2016-09-16,2016,Feliciano Lopez,L,188,ESP,34,viejo,26,1525,Ramkumar Ramanathan,R,186,IND,21,joven,203,270,6-4 6-4 3-6 6-1,5,9,2,3,9,8,12
Davis Cup WG PO: ESP vs IND,Hard,D,2016-09-16,2016,David Ferrer,R,175,ESP,34,viejo,13,2660,Saketh Myneni,R,186,IND,28,adulto,137,438,6-1 6-2 6-1,3,1,0,1,4,5,13
Davis Cup WG PO: ESP vs IND,Hard,D,2016-09-16,2016,Marc Lopez,R,175,ESP,34,viejo,42,1009,Sumit Nagal,R,186,IND,19,muy joven,380,118,6-3 1-6 6-3,3,0,5,9,1,7,11
Davis Cup WG PO: ESP vs IND,Hard,D,2016-09-16,2016,David Ferrer,R,175,ESP,34,viejo,13,2660,Ramkumar Ramanathan,R,186,IND,21,joven,203,270,6-2 6-2,3,1,0,1,3,2,7
Davis Cup WG PO: GER vs POL,Clay,D,2016-09-16,2016,Jan Lennard Struff,R,186,GER,26,joven,67,764,Kamil Majchrzak,R,186,POL,20,joven,277,181,6-7(8) 6-3 5-7 6-2 6-1,5,16,8,13,2,10,20
Davis Cup WG PO: GER vs POL,Clay,D,2016-09-16,2016,Florian Mayer,R,190,GER,32,adulto,59,813,Hubert Hurkacz,R,186,POL,19,muy joven,329,145,1-6 7-6(6) 6-4 7-5,5,7,13,20,6,7,14
Davis Cup WG PO: GER vs POL,Clay,D,2016-09-16,2016,Kamil Majchrzak,R,186,POL,20,joven,277,181,Florian Mayer,R,190,GER,32,adulto,59,813,6-2 4-6 6-2 6-3,5,7,5,7,8,8,14
Davis Cup WG PO: GER vs POL,Clay,D,2016-09-16,2016,Jan Lennard Struff,R,186,GER,26,joven,67,764,Hubert Hurkacz,R,186,POL,19,muy joven,329,145,7-6(4) 6-4 6-1,5,7,2,6,2,9,16
Davis Cup WG PO: JPN vs UKR,Hard,D,2016-09-16,2016,Taro Daniel,R,186,JPN,23,joven,88,647,Sergiy Stakhovsky,R,193,UKR,30,adulto,105,586,7-6(4) 7-6(2) 6-1,5,2,6,8,13,5,10
